loc_name,dc_city,division_name,dept_name,family_name,class_name,item,item_desc,av_cost,min_stock,max_stock,in_transit_qty,default_wh,tabc,item_status,rtv_nrtv,stock_on_hand,total_soh,total_value,date,family_name
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Mango Juice,102094145,Storia 100% Juice Mango 200 ml 180 ml Pet Bottle,20.0714,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Raw & Boiled Rice,101085518,Economy HMT Rice Loose,42.59,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,101135360,LakmePeach Milk Moisturiser SPF 24200 ml Bottle,326.7839,0,0,0,121,,ACTIVE,NRTV,2,2,653.5678,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100049639,Eastern Chilli Powder 100 Gm,24.7619,3,3,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Infant & Children's Apparel,Girls Wear (8-14 years),Girls Bottoms,102102928,Savage G 2TO8 shorts core ARJA assort 6yr ASSORT 14Yr nos Pack,85,,,0,121,,ACTIVE,,0,0,0,2023-03-13,Girls Wear (8-14 years)
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,101102216,more. LifeInstant Mix oats idly200 gm Box,23.4817,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Pooja Needs,100307752,Moksh Swarna Chandan 63g,38.5857,3,3,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Flavoured Milk,100125739,Heritage Flavoured Milk Strawberry 200 ml Bottle,17.857,3,3,0,121,,ACTIVE,NRTV,2,2,35.714,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Health Mix,Brown Drink,101128415,BournvitaFive Star Magic750 gm Pouch,255.0272,0,0,0,121,,ACTIVE,NRTV,3,3,765.0816,2023-03-13,Health Mix
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Fruit Drinks,101109769,Real KoolerzMango1 ltr Tetra Pk,52.67,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Health Diet Food,Substitute,100370072,Sugar Free Natura 500 Pellets,208.9286,0,0,0,121,,ACTIVE,NRTV,1,1,208.9286,2023-03-13,Health Diet Food
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,101084293,More EssentialsMetal Strainer Small1 nos Blister Pk,46.5,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's Casual Wear,Top wear,102110219,TDS BRAND 199 MEN CAS TSHIRT RN DIS HS DHAN ASST L ASSORT L nos Pack,130,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Men's Casual Wear
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's Casual Wear,Top wear,101166259,Bluearth Round-neck t-shirt black XL,115,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Casual Wear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,101544607,Nivea Men Deep Impact Black Carbon Deodorant 150 ml Can,129.86,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Salt and Sugar,Sugar,101127229,ParrysPARRYS AMRITCANE SUGAR 500g PP0.5 kg Pouch,38.1,14,14,0,121,,ACTIVE,NRTV,4,4,152.4,2023-03-13,Salt and Sugar
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Organics,101822126,Fresh Organic Bottle Gourd,30,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,101503970,Denver Deo Prestige 200 ml Can,143.4915,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Fashion Accessories,Womens,Socks,101677551,Bluearth PO3 Ladies loafer socks nos Yes Blister Pk,40.8334,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Womens
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Gums and Mints,101384095,Skittles Fruits 68.25 gm Pouch,52.9253,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Flavoured Milk,101977099,Cavins Lovya Flavoured Milk Rose 160 ml Tetra Pk,10.4464,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Bulbs,102119384,Philips Emergeny Led Bulb 8 Watt 1 nos Pack,267.13,2,2,0,121,,ACTIVE,,0,0,0,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Cake,101808819,Elite Elite Jackfruit Pudding 250 gm Pack,59.9897,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,101489362,Nivea Soft Mint 50 ml Tub - Limited Edition,56.91,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,102064155,Grocery Farm Cardamom Green Small 20g 20 gm Pouch,50.0986,18,18,0,121,,ACTIVE,NRTV,1,1,50.0986,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Cereal Bar,Energy Bar,101629520,Unibic Fruit & Nut 30 gm Bar,14.5763,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereal Bar
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100139134,Eastern Sambar Powder 100 gm Pouch.,32.1905,2,2,0,121,,ACTIVE,NRTV,21,21,676.0005,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,101505556,Himalaya Clear Complexion Body Lotion 400 ml Bottle,205.3223,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Battery,101860124,Duracell Alkaline AAA Battery Pack of 2,31.95,0,0,0,121,,ACTIVE,NRTV,4,4,127.8,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's Undergarments,Inner wear,102068703,Chromosome chromozome Brief Assorted XL Brief30 Pack,273.9429,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Undergarments
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Coffee,Instant Coffee,102072517,BRU BEATEN COFFEE 60 GM POUCH,275.5392,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Coffee
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,100085267,Mars Chocolate Bar 51 Gm,28.9513,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,100273129,Nivea Express Hydration Normal Skin Body Lotion 400 ml,260.4859,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,101959755,Everest 4 in 1 Slicer,19,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,Writing Materials,102095461,DOMS Proxima Ball Pen Blue 5 Pcs 5 nos Pouch,21.108,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Freshness Relevant,100137080,Amaranthus Red EA,25,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home,Bed Linen,Coordinates,100615679,Bombay Dyeing Double Bedsheet Axia,460,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Bed Linen
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Non Trading,Non Trading Fresh,102040742,MRPL 500 g Pouch Flour Roll NB,0.02,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Non Trading
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Cheese,100194897,Milkymist Cheese Slice 476 Gm,180.7627,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Clothes Upkeep,Hanger,101024270,More Essentials Eco Cloth Pegs Set of12,12.6688,2,2,0,121,,ACTIVE,NRTV,37,37,468.7456,2023-03-13,Clothes Upkeep
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Bulbs,100173812,Philips Led Bulb 9 Watts,74.2,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Paper and Tissue-HC,Facial Tissue,101719379,Freshones Refreshing Wipes Orange Fresh 20 nos Pouch,25.2119,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Paper and Tissue-HC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Instant Pasta,102102220,Disano Pastalicious Fusilli 400gm Pouch- Bundled BOGO,79.683,2,2,0,121,,ACTIVE,,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Accessories,Containers,102106690,Magnus MODULOCK 700 ML Container 1 nos Blister Pk,50,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Kitchen Accessories
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Utensil Cleaner,101653930,Vow Dishwash Liquid Multi Pk Lemon 450 ml Bottle,69.58,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,101815045,Dettol Jasmine 500 gm Pack,147.23,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Carbonated Drink,Other CSD,101870739,Coolberg Malt 330 ml Bottle,46.8644,25,25,0,121,,ACTIVE,NRTV,2,2,93.7288,2023-03-13,Carbonated Drink
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Infant & Children's Apparel,Boys Wear (8-14 years),Boys Topwear,102110199,Taparia Impex BOY 10to14 T-SHIRT RN HS ASSORTED SZ 14Y nos Pack,110,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Boys Wear (8-14 years)
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Instant Noodle,101694621,MAGGI Fusian Bngk SpyTom Cup 48x70g,38.9107,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Carbonated Drink,Cola,101830981,Bisleri Fonzo Mango with Fizz 250 ml Bottle,11.9643,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Carbonated Drink
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Non Trading,Non Trading Non Merchandise,101881135,Brown Paper Bag 10 x 15,0.66,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Non Trading
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Baby Food,Baby Complementary Food,102111232,GERBER GERBER Power blend Mngo Berry 24x300g IN 24 gm Box,305.6949,0,0,0,121,,ACTIVE,,4,4,1222.7796,2023-03-13,Baby Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Hair Oil,101754445,Emami 7 Oils In One 300 ml Bottle,120.8445,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100003134,Kitchens Promise Khaman Dhokla Mix 200 gm,22.3736,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Paper and Tissue-PC,Feminine Hygiene,101858710,Marico KeepSafe Toilet Seat Disinfectant Spray 90 ml Can,143.9408,,,0,121,,ACTIVE,NRTV,24,24,3454.5792,2023-03-13,Paper and Tissue-PC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Culinary Sauces,102064578,Dawaat Saute Sauce Schezwan 210 gm.,64.2857,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,101763224,Veet VEET Wax Strip Normal Pack of 8 8 nos Box,74.745,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,100014194,Head & Shoulders Anti Hair Fall Shampoo 180 ml,136.913,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,101873021,Fabelle Chocolate Milk 20.4 gm Bar,18.5,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Carbonated Drink,Other CSD,102067611,SANTE Apple Fruit Drink 250 ml Can,30.8571,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Carbonated Drink
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100219198,Aachi Coriander Powder 500 gm,87.9048,4,4,0,121,,ACTIVE,NRTV,1,1,87.9048,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,100014573,Pantene Silky Smooth Care Shampoo 340 ml,225.7106,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Packaged Tea,CTC/Leaf Tea,100012164,Taj Mahal Tea Regular 985 gm Box.,693.632,2,2,0,121,,ACTIVE,NRTV,5,5,3468.16,2023-03-13,Packaged Tea
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,101864039,Amul Dark Chocolate India origin 125 gm Bar,51.6318,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,100146398,Godrej No. 1 Saffron And Milk Cream 150 gm 3+1,132.5803,2,2,0,121,,ACTIVE,NRTV,3,3,397.7409,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,100024270,Colgate Herbal Toothpaste 200g,84.7561,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cracker,100023226,Britannia Time Pass Biscuit Simply Salted 79 Gm,7.2161,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,101872995,MTR 3 Minute Pepper Rasam 60gm (Pack of 4),27.2237,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Bulbs,101156945,Nippo 9 watt led bulb,44.9125,2,2,0,121,,ACTIVE,NRTV,4,4,179.65,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Baby,Baby Diaper,100029517,MAMY POKO PANTS LARGE 10,142.1429,5,5,0,121,,ACTIVE,NRTV,2,2,284.2858,2023-03-13,Baby
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100024464,Clean & Clear Foaming Facewash 50 Ml,56.4365,11,11,0,121,,ACTIVE,NRTV,6,6,338.619,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,100533432,MEERA HAIRFALL CARE SHAMPOO 650 ML BOTTLE,425.315,3,3,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,102102398,Tide Ultra Matic Powder Front Load 2 kg + 1 kg Free 3 KG Box,359.4627,2,2,0,121,,ACTIVE,,4,4,1437.8508,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Freshness Relevant,100048964,Spring Onion Leaves EA,3.5,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Potato Chips,100045575,Bingo Yumitos Juicy Tomato Ketchup 55 gms,13.5268,6,6,0,121,,ACTIVE,NRTV,-3,-3,-40.5804,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Dessert,100048159,Pillsbury Cooker Cake Mix Vanilla 150 Gm Box,72.381,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Nectar,101853341,Ocean Spray Cranberry & Apple 1 ltr Tetra Pk,93.75,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,100083567,Sunfeast Bounce Dream Cream Biscuit Chocolate Vanilla 60Gm,7.021,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,OTC,Pain & Relief,100060932,Dabur Hajmola Regular 120 S Bottle,45.7179,4,4,0,121,,ACTIVE,NRTV,2,2,91.4358,2023-03-13,OTC
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,100078059,Plastic Strainer No 2,5.9,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home,Home Decoration,Candle,101872760,T Light Candles Scented Pk of 12,32.4,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Home Decoration
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Short Life Dairy,Yoghurt,101083369,Milky MistFruit Yoghurt Blueberry100 ml Can,22.5714,58,58,0,121,,ACTIVE,RTV,30,30,677.142,2023-03-13,Short Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Women Deodorant,100001590,Nike Women Deo Up or Down 200 ml Can.,137.1355,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Major Pulses,100081089,more. Chana Dal Loose,66.1477,9,9,0,121,,ACTIVE,NRTV,16.859,16.859,1115.184074,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Health Mix,Chocolate Powder,101999034,Cadbury Oreo Milkshake Mix 200 gm Pouch,137.1822,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Health Mix
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,101166526,NIVEAMEN DEEP IMPACT SHAMPOO 250 ML BOTTLE,132.0465,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Take Home,101272722,Kwality WallsVanilla Party2 ltr Pack,66.4895,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Pickle and Chutney,100033264,Tops Gold Stuffed Red Chilli Pickle 375 Gm,48.0392,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Flavoured Milk,102030039,Smoodh Smoodh Toffee Caramel 85 ml Tetra Pk,6.6964,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,101170444,FAL / G&L Advanced Multivitamin Fairness Cream 110gm,175.3897,11,11,0,121,,ACTIVE,NRTV,3,3,526.1691,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,100631025,Max Fresh Red Toothpaste 600gm,225.0614,,,0,121,,ACTIVE,NRTV,3,3,675.1842,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Carbonated Drink,Lemon/ Lime,100068926,Mountain Dew 2.25Lt Pet Bottle,41.175,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Carbonated Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,OTC,OTC lifestyle,102074931,Durex INTENSE 3X27X6 3 nos Pack,116.7881,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,OTC
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Major Pulses,101205929,3 S Moong Dal Dhuli 1 Kg.,110.502,12,12,0,121,,ACTIVE,NRTV,6,6,663.012,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Lip Care,100325570,Nivea Care & Colour Red Lip Care 4.8 Ml Pouch.,133.8984,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Non Veg,100004232,Venkys Burger Patty 450 Gm,173.51,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Pooja Needs,101855193,Cheeta Fight Three Mangoes 100 gm Box,6.9445,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,100022471,Lux Soft Touch Soap 150g 6+2 Promo Pack 1200gm,239.4854,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Coloration,100358128,L'Oreal Excellence 3.0 Mini Color Darkest Brown 50 Ml Box,199.7924,2,2,0,121,,ACTIVE,NRTV,13,13,2597.3012,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Raw & Boiled Rice,101271824,3 S Idly Rice 5 Kg,185.1301,2,2,0,121,,ACTIVE,NRTV,5,5,925.6505,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,100035833,Cadbury Dairy Milk Chocolate 12 GM,7.5203,269,269,0,121,,ACTIVE,NRTV,262,262,1970.3186,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Candy,101469274,Perfetti Alpenliebe Chatpata 184 gm Pouch,32.59,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Freshness Relevant,100070062,Beans Butter,57.3333,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Flavoured Milk,101359398,Winkin Cow Tetra Pak Mango 200 ml Tetra pack,17.8575,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Carbonated Drink,Lemon/ Lime,100068238,Sprite 1.25 Lt Bottle,36.9857,15,15,0,121,,ACTIVE,NRTV,3,3,110.9571,2023-03-13,Carbonated Drink
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Footwear,Men's Homewear,OB,101630319,Bluearth Mens Flip Flop KR-107:Black 42,70,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Homewear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Dessert,100033301,Weikfield Caramel Pudding 65 Gm Box,26.3136,3,3,0,121,,ACTIVE,NRTV,3,3,78.9408,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,101469262,Nivea Milk Delights Honey Face Wash 100 ml Bottle,123.8559,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
